City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3
Mumbai,04/03/22,177,97.35,191.16,146.91,201.78,1.86,168.15
Mumbai,05/03/22,167,91.85,180.36,138.61,190.38,1.75,158.65
Mumbai,06/03/22,185,101.75,199.8,153.55,210.9,1.94,175.75
Mumbai,07/03/22,170,93.5,183.6,141.1,193.8,1.79,161.5
Mumbai,08/03/22,204,112.2,220.32,169.32,232.56,2.14,193.8
Mumbai,09/03/22,210,115.5,226.8,174.3,239.4,2.21,199.5
Mumbai,10/03/22,206,113.3,222.48,170.98,234.84,2.16,195.7
Mumbai,11/03/22,195,107.25,210.6,161.85,222.3,2.05,185.25
Mumbai,12/03/22,168,92.4,181.44,139.44,191.52,1.76,159.6
Mumbai,13/03/22,170,93.5,183.6,141.1,193.8,1.79,161.5
Mumbai,14/03/22,167,91.85,180.36,138.61,190.38,1.75,158.65
Mumbai,15/03/22,198,108.9,213.84,164.34,225.72,2.08,188.1
Mumbai,16/03/22,184,101.2,198.72,152.72,209.76,1.93,174.8
Mumbai,17/03/22,189,103.95,204.12,156.87,215.46,1.98,179.55
Mumbai,18/03/22,187,102.85,201.96,155.21,213.18,1.96,177.65
Mumbai,19/03/22,111,61.05,119.88,92.13,126.54,1.17,105.45
Mumbai,20/03/22,106,58.3,114.48,87.98,120.84,1.11,100.7
Mumbai,21/03/22,159,87.45,171.72,131.97,181.26,1.67,151.05
Mumbai,22/03/22,152,83.6,164.16,126.16,173.28,1.6,144.4
Mumbai,23/03/22,155,85.25,167.4,128.65,176.7,1.63,147.25
Mumbai,24/03/22,211,116.05,227.88,175.13,240.54,2.22,200.45
Mumbai,25/03/22,132,72.6,142.56,109.56,150.48,1.39,125.4
Mumbai,26/03/22,109,59.95,117.72,90.47,124.26,1.14,103.55
Mumbai,27/03/22,110,60.5,118.8,91.3,125.4,1.16,104.5
Mumbai,28/03/22,113,62.15,122.04,93.79,128.82,1.19,107.35
Mumbai,29/03/22,127,69.85,137.16,105.41,144.78,1.33,120.65
Mumbai,30/03/22,128,70.4,138.24,106.24,145.92,1.34,121.6
Mumbai,31/03/22,105,57.75,113.4,87.15,119.7,1.1,99.75
Mumbai,01/04/22,196,107.8,211.68,162.68,223.44,2.06,186.2
Mumbai,02/04/22,214,117.7,231.12,177.62,243.96,2.25,203.3
Mumbai,03/04/22,172,94.6,185.76,142.76,196.08,1.81,163.4
Mumbai,04/04/22,142,78.1,153.36,117.86,161.88,1.49,134.9
Mumbai,05/04/22,108,59.4,116.64,89.64,123.12,1.13,102.6
Mumbai,06/04/22,98,53.9,105.84,81.34,111.72,1.03,93.1
Mumbai,07/04/22,104,57.2,112.32,86.32,118.56,1.09,98.8
Mumbai,08/04/22,106,58.3,114.48,87.98,120.84,1.11,100.7
Mumbai,09/04/22,81,44.55,87.48,67.23,92.34,0.85,76.95
Mumbai,10/04/22,74,40.7,79.92,61.42,84.36,0.78,70.3
Mumbai,11/04/22,71,39.05,76.68,58.93,80.94,0.75,67.45
Mumbai,12/04/22,94,51.7,101.52,78.02,107.16,0.99,89.3
Mumbai,13/04/22,92,50.6,99.36,76.36,104.88,0.97,87.4
Mumbai,14/04/22,88,48.4,95.04,73.04,100.32,0.92,83.6
Mumbai,15/04/22,72,39.6,77.76,59.76,82.08,0.76,68.4
Mumbai,16/04/22,89,48.95,96.12,73.87,101.46,0.93,84.55
Mumbai,17/04/22,94,51.7,101.52,78.02,107.16,0.99,89.3
Mumbai,18/04/22,83,45.65,89.64,68.89,94.62,0.87,78.85
Mumbai,19/04/22,80,44,86.4,66.4,91.2,0.84,76
Mumbai,20/04/22,81,44.55,87.48,67.23,92.34,0.85,76.95
Mumbai,21/04/22,125,68.75,135,103.75,142.5,1.31,118.75
Mumbai,22/04/22,127,69.85,137.16,105.41,144.78,1.33,120.65
Mumbai,23/04/22,139,76.45,150.12,115.37,158.46,1.46,132.05
Mumbai,24/04/22,104,57.2,112.32,86.32,118.56,1.09,98.8
Mumbai,25/04/22,91,50.05,98.28,75.53,103.74,0.96,86.45
Mumbai,26/04/22,101,55.55,109.08,83.83,115.14,1.06,95.95
Mumbai,27/04/22,85,46.75,91.8,70.55,96.9,0.89,80.75
Mumbai,28/04/22,114,62.7,123.12,94.62,129.96,1.2,108.3
Mumbai,29/04/22,102,56.1,110.16,84.66,116.28,1.07,96.9
Mumbai,30/04/22,86,47.3,92.88,71.38,98.04,0.9,81.7
Mumbai,01/05/22,89,48.95,96.12,73.87,101.46,0.93,84.55
Mumbai,02/05/22,103,56.65,111.24,85.49,117.42,1.08,97.85
Mumbai,03/05/22,91,50.05,98.28,75.53,103.74,0.96,86.45
Mumbai,04/05/22,103,56.65,111.24,85.49,117.42,1.08,97.85
Mumbai,05/05/22,118,64.9,127.44,97.94,134.52,1.24,112.1
Mumbai,06/05/22,139,76.45,150.12,115.37,158.46,1.46,132.05
Mumbai,07/05/22,189,103.95,204.12,156.87,215.46,1.98,179.55
Mumbai,08/05/22,169,92.95,182.52,140.27,192.66,1.77,160.55
Mumbai,09/05/22,117,64.35,126.36,97.11,133.38,1.23,111.15
Mumbai,10/05/22,114,62.7,123.12,94.62,129.96,1.2,108.3
Mumbai,11/05/22,118,64.9,127.44,97.94,134.52,1.24,112.1
Mumbai,12/05/22,122,67.1,131.76,101.26,139.08,1.28,115.9
Mumbai,13/05/22,123,67.65,132.84,102.09,140.22,1.29,116.85
Mumbai,14/05/22,132,72.6,142.56,109.56,150.48,1.39,125.4
Mumbai,15/05/22,118,64.9,127.44,97.94,134.52,1.24,112.1
Mumbai,16/05/22,131,72.05,141.48,108.73,149.34,1.38,124.45
Mumbai,17/05/22,157,86.35,169.56,130.31,178.98,1.65,149.15
Mumbai,18/05/22,212,116.6,228.96,175.96,241.68,2.23,201.4
Mumbai,19/05/22,238,130.9,257.04,197.54,271.32,2.5,226.1
Mumbai,20/05/22,179,98.45,193.32,148.57,204.06,1.88,170.05
Mumbai,21/05/22,147,80.85,158.76,122.01,167.58,1.54,139.65
Mumbai,22/05/22,106,58.3,114.48,87.98,120.84,1.11,100.7
Mumbai,23/05/22,83,45.65,89.64,68.89,94.62,0.87,78.85
Mumbai,24/05/22,88,48.4,95.04,73.04,100.32,0.92,83.6
Mumbai,25/05/22,97,53.35,104.76,80.51,110.58,1.02,92.15
Mumbai,26/05/22,95,52.25,102.6,78.85,108.3,1,90.25
Mumbai,27/05/22,76,41.8,82.08,63.08,86.64,0.8,72.2
Mumbai,28/05/22,86,47.3,92.88,71.38,98.04,0.9,81.7
Mumbai,29/05/22,83,45.65,89.64,68.89,94.62,0.87,78.85
Mumbai,30/05/22,66,36.3,71.28,54.78,75.24,0.69,62.7
Mumbai,31/05/22,87,47.85,93.96,72.21,99.18,0.91,82.65
Mumbai,01/06/22,79,43.45,85.32,65.57,90.06,0.83,75.05
Mumbai,02/06/22,99,54.45,106.92,82.17,112.86,1.04,94.05
Mumbai,03/06/22,108,59.4,116.64,89.64,123.12,1.13,102.6
Mumbai,04/06/22,77,42.35,83.16,63.91,87.78,0.81,73.15
Mumbai,05/06/22,69,37.95,74.52,57.27,78.66,0.72,65.55
Mumbai,06/06/22,70,38.5,75.6,58.1,79.8,0.74,66.5
Mumbai,07/06/22,71,39.05,76.68,58.93,80.94,0.75,67.45
Mumbai,08/06/22,70,38.5,75.6,58.1,79.8,0.74,66.5
Mumbai,09/06/22,56,30.8,60.48,46.48,63.84,0.59,53.2
Mumbai,10/06/22,62,34.1,66.96,51.46,70.68,0.65,58.9
Mumbai,11/06/22,59,32.45,63.72,48.97,67.26,0.62,56.05
Mumbai,12/06/22,55,30.25,59.4,45.65,62.7,0.58,52.25
Mumbai,13/06/22,56,30.8,60.48,46.48,63.84,0.59,53.2
Mumbai,14/06/22,65,35.75,70.2,53.95,74.1,0.68,61.75
Mumbai,15/06/22,56,30.8,60.48,46.48,63.84,0.59,53.2
Mumbai,16/06/22,51,28.05,55.08,42.33,58.14,0.54,48.45
Mumbai,17/06/22,65,35.75,70.2,53.95,74.1,0.68,61.75
Mumbai,18/06/22,60,33,64.8,49.8,68.4,0.63,57
Mumbai,19/06/22,45,24.75,48.6,37.35,51.3,0.47,42.75
Mumbai,20/06/22,44,24.2,47.52,36.52,50.16,0.46,41.8
Mumbai,21/06/22,48,26.4,51.84,39.84,54.72,0.5,45.6
Mumbai,22/06/22,58,31.9,62.64,48.14,66.12,0.61,55.1
Mumbai,23/06/22,52,28.6,56.16,43.16,59.28,0.55,49.4
Mumbai,24/06/22,48,26.4,51.84,39.84,54.72,0.5,45.6
Mumbai,25/06/22,49,26.95,52.92,40.67,55.86,0.51,46.55
Mumbai,26/06/22,55,30.25,59.4,45.65,62.7,0.58,52.25
Mumbai,27/06/22,54,29.7,58.32,44.82,61.56,0.57,51.3
Mumbai,28/06/22,51,28.05,55.08,42.33,58.14,0.54,48.45
Mumbai,29/06/22,59,32.45,63.72,48.97,67.26,0.62,56.05
Mumbai,30/06/22,58,31.9,62.64,48.14,66.12,0.61,55.1
Mumbai,01/07/22,58,31.9,62.64,48.14,66.12,0.61,55.1
Mumbai,02/07/22,67,36.85,72.36,55.61,76.38,0.7,63.65
Mumbai,03/07/22,72,39.6,77.76,59.76,82.08,0.76,68.4
Mumbai,04/07/22,65,35.75,70.2,53.95,74.1,0.68,61.75
Mumbai,05/07/22,60,33,64.8,49.8,68.4,0.63,57
Mumbai,06/07/22,61,33.55,65.88,50.63,69.54,0.64,57.95
Mumbai,07/07/22,56,30.8,60.48,46.48,63.84,0.59,53.2
Mumbai,08/07/22,68,37.4,73.44,56.44,77.52,0.71,64.6
Mumbai,09/07/22,68,37.4,73.44,56.44,77.52,0.71,64.6
Mumbai,10/07/22,65,35.75,70.2,53.95,74.1,0.68,61.75
Mumbai,11/07/22,68,37.4,73.44,56.44,77.52,0.71,64.6
Mumbai,12/07/22,54,29.7,58.32,44.82,61.56,0.57,51.3
Mumbai,13/07/22,62,34.1,66.96,51.46,70.68,0.65,58.9
Mumbai,14/07/22,53,29.15,57.24,43.99,60.42,0.56,50.35
Mumbai,15/07/22,56,30.8,60.48,46.48,63.84,0.59,53.2
Mumbai,16/07/22,62,34.1,66.96,51.46,70.68,0.65,58.9
Mumbai,17/07/22,64,35.2,69.12,53.12,72.96,0.67,60.8
Mumbai,18/07/22,85,46.75,91.8,70.55,96.9,0.89,80.75
Mumbai,19/07/22,83,45.65,89.64,68.89,94.62,0.87,78.85
Mumbai,20/07/22,58,31.9,62.64,48.14,66.12,0.61,55.1
Mumbai,21/07/22,63,34.65,68.04,52.29,71.82,0.66,59.85
Mumbai,22/07/22,63,34.65,68.04,52.29,71.82,0.66,59.85
Mumbai,23/07/22,60,33,64.8,49.8,68.4,0.63,57
Mumbai,24/07/22,48,26.4,51.84,39.84,54.72,0.5,45.6
Mumbai,25/07/22,49,26.95,52.92,40.67,55.86,0.51,46.55
Mumbai,26/07/22,50,27.5,54,41.5,57,0.53,47.5
Mumbai,27/07/22,67,36.85,72.36,55.61,76.38,0.7,63.65
Mumbai,28/07/22,73,40.15,78.84,60.59,83.22,0.77,69.35
Mumbai,29/07/22,81,44.55,87.48,67.23,92.34,0.85,76.95
Mumbai,30/07/22,71,39.05,76.68,58.93,80.94,0.75,67.45
Mumbai,31/07/22,74,40.7,79.92,61.42,84.36,0.78,70.3
Mumbai,01/08/22,65,35.75,70.2,53.95,74.1,0.68,61.75
Mumbai,02/08/22,63,34.65,68.04,52.29,71.82,0.66,59.85
Mumbai,03/08/22,89,48.95,96.12,73.87,101.46,0.93,84.55
Mumbai,04/08/22,61,33.55,65.88,50.63,69.54,0.64,57.95
Mumbai,05/08/22,71,39.05,76.68,58.93,80.94,0.75,67.45
Mumbai,06/08/22,50,27.5,54,41.5,57,0.53,47.5
Mumbai,07/08/22,51,28.05,55.08,42.33,58.14,0.54,48.45
Mumbai,08/08/22,48,26.4,51.84,39.84,54.72,0.5,45.6
Mumbai,09/08/22,45,24.75,48.6,37.35,51.3,0.47,42.75
Mumbai,10/08/22,46,25.3,49.68,38.18,52.44,0.48,43.7
Mumbai,11/08/22,43,23.65,46.44,35.69,49.02,0.45,40.85
Mumbai,12/08/22,46,25.3,49.68,38.18,52.44,0.48,43.7
Mumbai,13/08/22,45,24.75,48.6,37.35,51.3,0.47,42.75
Mumbai,14/08/22,68,37.4,73.44,56.44,77.52,0.71,64.6
Mumbai,15/08/22,79,43.45,85.32,65.57,90.06,0.83,75.05
Mumbai,16/08/22,80,44,86.4,66.4,91.2,0.84,76
Mumbai,17/08/22,67,36.85,72.36,55.61,76.38,0.7,63.65
Mumbai,18/08/22,55,30.25,59.4,45.65,62.7,0.58,52.25
Mumbai,19/08/22,57,31.35,61.56,47.31,64.98,0.6,54.15
Mumbai,20/08/22,55,30.25,59.4,45.65,62.7,0.58,52.25
Mumbai,21/08/22,57,31.35,61.56,47.31,64.98,0.6,54.15
Mumbai,22/08/22,58,31.9,62.64,48.14,66.12,0.61,55.1
Mumbai,23/08/22,53,29.15,57.24,43.99,60.42,0.56,50.35
Mumbai,24/08/22,53,29.15,57.24,43.99,60.42,0.56,50.35
Mumbai,25/08/22,72,39.6,77.76,59.76,82.08,0.76,68.4
Mumbai,26/08/22,64,35.2,69.12,53.12,72.96,0.67,60.8
Mumbai,27/08/22,74,40.7,79.92,61.42,84.36,0.78,70.3
Mumbai,28/08/22,71,39.05,76.68,58.93,80.94,0.75,67.45
Mumbai,29/08/22,68,37.4,73.44,56.44,77.52,0.71,64.6
Mumbai,30/08/22,88,48.4,95.04,73.04,100.32,0.92,83.6
Mumbai,31/08/22,81,44.55,87.48,67.23,92.34,0.85,76.95
Mumbai,01/09/22,64,35.2,69.12,53.12,72.96,0.67,60.8
Mumbai,02/09/22,74,40.7,79.92,61.42,84.36,0.78,70.3
Mumbai,03/09/22,80,44,86.4,66.4,91.2,0.84,76
Mumbai,04/09/22,69,37.95,74.52,57.27,78.66,0.72,65.55
Mumbai,05/09/22,60,33,64.8,49.8,68.4,0.63,57
Mumbai,06/09/22,61,33.55,65.88,50.63,69.54,0.64,57.95
Mumbai,07/09/22,69,37.95,74.52,57.27,78.66,0.72,65.55
Mumbai,08/09/22,62,34.1,66.96,51.46,70.68,0.65,58.9
Mumbai,09/09/22,72,39.6,77.76,59.76,82.08,0.76,68.4
Mumbai,10/09/22,66,36.3,71.28,54.78,75.24,0.69,62.7
Mumbai,11/09/22,71,39.05,76.68,58.93,80.94,0.75,67.45
Mumbai,12/09/22,65,35.75,70.2,53.95,74.1,0.68,61.75
Mumbai,13/09/22,62,34.1,66.96,51.46,70.68,0.65,58.9
Mumbai,14/09/22,53,29.15,57.24,43.99,60.42,0.56,50.35
Mumbai,15/09/22,51,28.05,55.08,42.33,58.14,0.54,48.45
Mumbai,16/09/22,50,27.5,54,41.5,57,0.53,47.5
Mumbai,17/09/22,46,25.3,49.68,38.18,52.44,0.48,43.7
Mumbai,18/09/22,39,21.45,42.12,32.37,44.46,0.41,37.05
Mumbai,19/09/22,46,25.3,49.68,38.18,52.44,0.48,43.7
Mumbai,20/09/22,61,33.55,65.88,50.63,69.54,0.64,57.95
Mumbai,21/09/22,54,29.7,58.32,44.82,61.56,0.57,51.3
Mumbai,22/09/22,50,27.5,54,41.5,57,0.53,47.5
Mumbai,23/09/22,60,33,64.8,49.8,68.4,0.63,57
Mumbai,24/09/22,49,26.95,52.92,40.67,55.86,0.51,46.55
Mumbai,25/09/22,54,29.7,58.32,44.82,61.56,0.57,51.3
Mumbai,26/09/22,58,31.9,62.64,48.14,66.12,0.61,55.1
Mumbai,27/09/22,67,36.85,72.36,55.61,76.38,0.7,63.65
Mumbai,28/09/22,67,36.85,72.36,55.61,76.38,0.7,63.65
Mumbai,29/09/22,70,38.5,75.6,58.1,79.8,0.74,66.5
Mumbai,30/09/22,70,38.5,75.6,58.1,79.8,0.74,66.5
Mumbai,01/10/22,78,42.9,84.24,64.74,88.92,0.82,74.1
Mumbai,02/10/22,58,31.9,62.64,48.14,66.12,0.61,55.1
Mumbai,03/10/22,58,31.9,62.64,48.14,66.12,0.61,55.1
Mumbai,04/10/22,70,38.5,75.6,58.1,79.8,0.74,66.5
Mumbai,05/10/22,75,41.25,81,62.25,85.5,0.79,71.25
Mumbai,06/10/22,67,36.85,72.36,55.61,76.38,0.7,63.65
Mumbai,07/10/22,70,38.5,75.6,58.1,79.8,0.74,66.5
Mumbai,08/10/22,67,36.85,72.36,55.61,76.38,0.7,63.65
Mumbai,09/10/22,64,35.2,69.12,53.12,72.96,0.67,60.8
Mumbai,10/10/22,72,39.6,77.76,59.76,82.08,0.76,68.4
Mumbai,11/10/22,67,36.85,72.36,55.61,76.38,0.7,63.65
Mumbai,12/10/22,74,40.7,79.92,61.42,84.36,0.78,70.3
Mumbai,13/10/22,80,44,86.4,66.4,91.2,0.84,76
Mumbai,14/10/22,79,43.45,85.32,65.57,90.06,0.83,75.05
Mumbai,15/10/22,82,45.1,88.56,68.06,93.48,0.86,77.9
Mumbai,16/10/22,107,58.85,115.56,88.81,121.98,1.12,101.65
Mumbai,17/10/22,99,54.45,106.92,82.17,112.86,1.04,94.05
Mumbai,18/10/22,85,46.75,91.8,70.55,96.9,0.89,80.75
Mumbai,19/10/22,80,44,86.4,66.4,91.2,0.84,76
Mumbai,20/10/22,87,47.85,93.96,72.21,99.18,0.91,82.65
Mumbai,21/10/22,100,55,108,83,114,1.05,95
Mumbai,22/10/22,82,45.1,88.56,68.06,93.48,0.86,77.9
Mumbai,23/10/22,123,67.65,132.84,102.09,140.22,1.29,116.85
Mumbai,24/10/22,136,74.8,146.88,112.88,155.04,1.43,129.2
Mumbai,25/10/22,213,117.15,230.04,176.79,242.82,2.24,202.35
Mumbai,26/10/22,159,87.45,171.72,131.97,181.26,1.67,151.05
Mumbai,27/10/22,163,89.65,176.04,135.29,185.82,1.71,154.85
Mumbai,28/10/22,151,83.05,163.08,125.33,172.14,1.59,143.45
Mumbai,29/10/22,144,79.2,155.52,119.52,164.16,1.51,136.8
Mumbai,30/10/22,127,69.85,137.16,105.41,144.78,1.33,120.65
Mumbai,31/10/22,130,71.5,140.4,107.9,148.2,1.37,123.5
Mumbai,01/11/22,152,83.6,164.16,126.16,173.28,1.6,144.4
Mumbai,02/11/22,169,92.95,182.52,140.27,192.66,1.77,160.55
Mumbai,03/11/22,141,77.55,152.28,117.03,160.74,1.48,133.95
Mumbai,04/11/22,145,79.75,156.6,120.35,165.3,1.52,137.75
Mumbai,05/11/22,159,87.45,171.72,131.97,181.26,1.67,151.05
Mumbai,06/11/22,158,86.9,170.64,131.14,180.12,1.66,150.1
Mumbai,07/11/22,146,80.3,157.68,121.18,166.44,1.53,138.7
Mumbai,08/11/22,168,92.4,181.44,139.44,191.52,1.76,159.6
Mumbai,09/11/22,192,105.6,207.36,159.36,218.88,2.02,182.4
Mumbai,10/11/22,179,98.45,193.32,148.57,204.06,1.88,170.05
Mumbai,11/11/22,158,86.9,170.64,131.14,180.12,1.66,150.1
Mumbai,12/11/22,156,85.8,168.48,129.48,177.84,1.64,148.2
Mumbai,13/11/22,161,88.55,173.88,133.63,183.54,1.69,152.95
Mumbai,14/11/22,178,97.9,192.24,147.74,202.92,1.87,169.1
Mumbai,15/11/22,220,121,237.6,182.6,250.8,2.31,209
Mumbai,16/11/22,190,104.5,205.2,157.7,216.6,2,180.5
Mumbai,17/11/22,167,91.85,180.36,138.61,190.38,1.75,158.65
Mumbai,18/11/22,128,70.4,138.24,106.24,145.92,1.34,121.6
Mumbai,19/11/22,134,73.7,144.72,111.22,152.76,1.41,127.3
Mumbai,20/11/22,143,78.65,154.44,118.69,163.02,1.5,135.85
Mumbai,21/11/22,138,75.9,149.04,114.54,157.32,1.45,131.1
Mumbai,22/11/22,173,95.15,186.84,143.59,197.22,1.82,164.35
Mumbai,23/11/22,195,107.25,210.6,161.85,222.3,2.05,185.25
Mumbai,24/11/22,211,116.05,227.88,175.13,240.54,2.22,200.45
Mumbai,25/11/22,231,127.05,249.48,191.73,263.34,2.43,219.45
Mumbai,26/11/22,243,133.65,262.44,201.69,277.02,2.55,230.85
Mumbai,27/11/22,238,130.9,257.04,197.54,271.32,2.5,226.1
Mumbai,28/11/22,167,91.85,180.36,138.61,190.38,1.75,158.65
Mumbai,29/11/22,158,86.9,170.64,131.14,180.12,1.66,150.1
Mumbai,30/11/22,198,108.9,213.84,164.34,225.72,2.08,188.1
Mumbai,01/12/22,213,117.15,230.04,176.79,242.82,2.24,202.35
Mumbai,02/12/22,216,118.8,233.28,179.28,246.24,2.27,205.2
Mumbai,03/12/22,219,120.45,236.52,181.77,249.66,2.3,208.05
Mumbai,04/12/22,249,136.95,268.92,206.67,283.86,2.61,236.55
Mumbai,05/12/22,272,149.6,293.76,225.76,310.08,2.86,258.4
Mumbai,06/12/22,275,151.25,297,228.25,313.5,2.89,261.25
Mumbai,07/12/22,271,149.05,292.68,224.93,308.94,2.85,257.45
Mumbai,08/12/22,255,140.25,275.4,211.65,290.7,2.68,242.25
Mumbai,09/12/22,190,104.5,205.2,157.7,216.6,2,180.5
Mumbai,10/12/22,170,93.5,183.6,141.1,193.8,1.79,161.5
Mumbai,11/12/22,198,108.9,213.84,164.34,225.72,2.08,188.1
Mumbai,12/12/22,168,92.4,181.44,139.44,191.52,1.76,159.6
Mumbai,13/12/22,169,92.95,182.52,140.27,192.66,1.77,160.55
Mumbai,14/12/22,127,69.85,137.16,105.41,144.78,1.33,120.65
Mumbai,15/12/22,117,64.35,126.36,97.11,133.38,1.23,111.15
Mumbai,16/12/22,142,78.1,153.36,117.86,161.88,1.49,134.9
Mumbai,17/12/22,152,83.6,164.16,126.16,173.28,1.6,144.4
Mumbai,18/12/22,165,90.75,178.2,136.95,188.1,1.73,156.75
Mumbai,19/12/22,138,75.9,149.04,114.54,157.32,1.45,131.1
Mumbai,20/12/22,161,88.55,173.88,133.63,183.54,1.69,152.95
Mumbai,21/12/22,189,103.95,204.12,156.87,215.46,1.98,179.55
Mumbai,22/12/22,242,133.1,261.36,200.86,275.88,2.54,229.9
Mumbai,23/12/22,238,130.9,257.04,197.54,271.32,2.5,226.1
Mumbai,24/12/22,175,96.25,189,145.25,199.5,1.84,166.25
Mumbai,25/12/22,186,102.3,200.88,154.38,212.04,1.95,176.7
Mumbai,26/12/22,198,108.9,213.84,164.34,225.72,2.08,188.1
Mumbai,27/12/22,241,132.55,260.28,200.03,274.74,2.53,228.95
Mumbai,28/12/22,240,132,259.2,199.2,273.6,2.52,228
Mumbai,29/12/22,238,130.9,257.04,197.54,271.32,2.5,226.1
Mumbai,30/12/22,229,125.95,247.32,190.07,261.06,2.4,217.55
Mumbai,31/12/22,222,122.1,239.76,184.26,253.08,2.33,210.9
Mumbai,01/01/23,147,80.85,158.76,122.01,167.58,1.54,139.65
Mumbai,02/01/23,188,103.4,203.04,156.04,214.32,1.97,178.6
Mumbai,03/01/23,214,117.7,231.12,177.62,243.96,2.25,203.3
Mumbai,04/01/23,204,112.2,220.32,169.32,232.56,2.14,193.8
Mumbai,05/01/23,223,122.65,240.84,185.09,254.22,2.34,211.85
Mumbai,06/01/23,255,140.25,275.4,211.65,290.7,2.68,242.25
Mumbai,07/01/23,204,112.2,220.32,169.32,232.56,2.14,193.8
Mumbai,08/01/23,198,108.9,213.84,164.34,225.72,2.08,188.1
Mumbai,09/01/23,137,75.35,147.96,113.71,156.18,1.44,130.15
Mumbai,10/01/23,158,86.9,170.64,131.14,180.12,1.66,150.1
Mumbai,11/01/23,213,117.15,230.04,176.79,242.82,2.24,202.35
Mumbai,12/01/23,196,107.8,211.68,162.68,223.44,2.06,186.2
Mumbai,13/01/23,134,73.7,144.72,111.22,152.76,1.41,127.3
Mumbai,14/01/23,240,132,259.2,199.2,273.6,2.52,228
Mumbai,15/01/23,198,108.9,213.84,164.34,225.72,2.08,188.1
Mumbai,16/01/23,214,117.7,231.12,177.62,243.96,2.25,203.3
Mumbai,17/01/23,236,129.8,254.88,195.88,269.04,2.48,224.2
Mumbai,18/01/23,264,145.2,285.12,219.12,300.96,2.77,250.8
Mumbai,19/01/23,256,140.8,276.48,212.48,291.84,2.69,243.2
Mumbai,20/01/23,231,127.05,249.48,191.73,263.34,2.43,219.45
Mumbai,21/01/23,175,96.25,189,145.25,199.5,1.84,166.25
Mumbai,22/01/23,168,92.4,181.44,139.44,191.52,1.76,159.6
Mumbai,23/01/23,170,93.5,183.6,141.1,193.8,1.79,161.5
Mumbai,24/01/23,175,96.25,189,145.25,199.5,1.84,166.25
Mumbai,25/01/23,209,114.95,225.72,173.47,238.26,2.19,198.55
Mumbai,26/01/23,232,127.6,250.56,192.56,264.48,2.44,220.4
Mumbai,27/01/23,254,139.7,274.32,210.82,289.56,2.67,241.3
Mumbai,28/01/23,244,134.2,263.52,202.52,278.16,2.56,231.8
Mumbai,29/01/23,176,96.8,190.08,146.08,200.64,1.85,167.2
Mumbai,30/01/23,154,84.7,166.32,127.82,175.56,1.62,146.3
Mumbai,31/01/23,225,123.75,243,186.75,256.5,2.36,213.75
Mumbai,01/02/23,227,124.85,245.16,188.41,258.78,2.38,215.65
Mumbai,02/02/23,180,99,194.4,149.4,205.2,1.89,171
Mumbai,03/02/23,198,108.9,213.84,164.34,225.72,2.08,188.1
Mumbai,04/02/23,201,110.55,217.08,166.83,229.14,2.11,190.95
Mumbai,05/02/23,226,124.3,244.08,187.58,257.64,2.37,214.7
Mumbai,06/02/23,185,101.75,199.8,153.55,210.9,1.94,175.75
Mumbai,07/02/23,177,97.35,191.16,146.91,201.78,1.86,168.15
Mumbai,08/02/23,233,128.15,251.64,193.39,265.62,2.45,221.35
Mumbai,09/02/23,236,129.8,254.88,195.88,269.04,2.48,224.2
Mumbai,10/02/23,200,110,216,166,228,2.1,190
Mumbai,11/02/23,172,94.6,185.76,142.76,196.08,1.81,163.4
Mumbai,12/02/23,165,90.75,178.2,136.95,188.1,1.73,156.75
Mumbai,13/02/23,146,80.3,157.68,121.18,166.44,1.53,138.7
Mumbai,14/02/23,203,111.65,219.24,168.49,231.42,2.13,192.85
Mumbai,15/02/23,224,123.2,241.92,185.92,255.36,2.35,212.8
Mumbai,16/02/23,199,109.45,214.92,165.17,226.86,2.09,189.05
Mumbai,17/02/23,201,110.55,217.08,166.83,229.14,2.11,190.95
Mumbai,18/02/23,185,101.75,199.8,153.55,210.9,1.94,175.75
Mumbai,19/02/23,191,105.05,206.28,158.53,217.74,2.01,181.45
Mumbai,20/02/23,183,100.65,197.64,151.89,208.62,1.92,173.85
Mumbai,21/02/23,201,110.55,217.08,166.83,229.14,2.11,190.95
Mumbai,22/02/23,123,67.65,132.84,102.09,140.22,1.29,116.85
Mumbai,23/02/23,172,94.6,185.76,142.76,196.08,1.81,163.4
Mumbai,24/02/23,219,120.45,236.52,181.77,249.66,2.3,208.05
Mumbai,25/02/23,197,108.35,212.76,163.51,224.58,2.07,187.15
Mumbai,26/02/23,208,114.4,224.64,172.64,237.12,2.18,197.6
Mumbai,27/02/23,194,106.7,209.52,161.02,221.16,2.04,184.3
Mumbai,28/02/23,188,103.4,203.04,156.04,214.32,1.97,178.6
Mumbai,01/03/23,174,95.7,187.92,144.42,198.36,1.83,165.3
Mumbai,02/03/23,205,112.75,221.4,170.15,233.7,2.15,194.75
Mumbai,03/03/23,262,144.1,282.96,217.46,298.68,2.75,248.9
Mumbai,04/03/23,281,154.55,303.48,233.23,320.34,2.95,266.95
Mumbai,05/03/23,260,143,280.8,215.8,296.4,2.73,247
Mumbai,06/03/23,246,135.3,265.68,204.18,280.44,2.58,233.7
Mumbai,07/03/23,139,76.45,150.12,115.37,158.46,1.46,132.05
Mumbai,08/03/23,136,74.8,146.88,112.88,155.04,1.43,129.2
