City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3
Delhi,2018-01-19,406,223.3,438.48,336.98,462.84,4.26,385.7
Delhi,2018-01-20,323,177.65,348.84,268.09,368.22,3.39,306.85
Delhi,2018-01-21,276,151.8,298.08,229.08,314.64,2.9,262.2
Delhi,2018-01-22,342,188.1,369.36,283.86,389.88,3.59,324.9
Delhi,2018-01-23,324,178.2,349.92,268.92,369.36,3.4,307.8
Delhi,2018-01-24,270,148.5,291.6,224.1,307.8,2.84,256.5
Delhi,2018-01-25,243,133.65,262.44,201.69,277.02,2.55,230.85
Delhi,2018-01-26,261,143.55,281.88,216.63,297.54,2.74,247.95
Delhi,2018-01-27,286,157.3,308.88,237.38,326.04,3,271.7
Delhi,2018-01-28,300,165,324,249,342,3.15,285
Delhi,2018-01-29,302,166.1,326.16,250.66,344.28,3.17,286.9
Delhi,2018-01-30,270,148.5,291.6,224.1,307.8,2.84,256.5
Delhi,2018-01-31,244,134.2,263.52,202.52,278.16,2.56,231.8
Delhi,2018-02-01,274,150.7,295.92,227.42,312.36,2.88,260.3
Delhi,2018-02-02,293,161.15,316.44,243.19,334.02,3.08,278.35
Delhi,2018-02-03,243,133.65,262.44,201.69,277.02,2.55,230.85
Delhi,2018-02-04,256,140.8,276.48,212.48,291.84,2.69,243.2
Delhi,2018-02-05,291,160.05,314.28,241.53,331.74,3.06,276.45
Delhi,2018-02-06,287,157.85,309.96,238.21,327.18,3.01,272.65
Delhi,2018-02-07,261,143.55,281.88,216.63,297.54,2.74,247.95
Delhi,2018-02-08,308,169.4,332.64,255.64,351.12,3.23,292.6
Delhi,2018-02-09,335,184.25,361.8,278.05,381.9,3.52,318.25
Delhi,2018-02-10,341,187.55,368.28,283.03,388.74,3.58,323.95
Delhi,2018-02-11,304,167.2,328.32,252.32,346.56,3.19,288.8
Delhi,2018-02-12,178,97.9,192.24,147.74,202.92,1.87,169.1
Delhi,2018-02-13,191,105.05,206.28,158.53,217.74,2.01,181.45
Delhi,2018-02-14,187,102.85,201.96,155.21,213.18,1.96,177.65
Delhi,2018-02-15,187,102.85,201.96,155.21,213.18,1.96,177.65
Delhi,2018-02-16,235,129.25,253.8,195.05,267.9,2.47,223.25
Delhi,2018-02-17,256,140.8,276.48,212.48,291.84,2.69,243.2
Delhi,2018-02-18,257,141.35,277.56,213.31,292.98,2.7,244.15
Delhi,2018-02-19,294,161.7,317.52,244.02,335.16,3.09,279.3
Delhi,2018-02-20,296,162.8,319.68,245.68,337.44,3.11,281.2
Delhi,2018-02-21,308,169.4,332.64,255.64,351.12,3.23,292.6
Delhi,2018-02-22,300,165,324,249,342,3.15,285
Delhi,2018-02-23,302,166.1,326.16,250.66,344.28,3.17,286.9
Delhi,2018-02-24,320,176,345.6,265.6,364.8,3.36,304
Delhi,2018-02-25,266,146.3,287.28,220.78,303.24,2.79,252.7
Delhi,2018-02-26,156,85.8,168.48,129.48,177.84,1.64,148.2
Delhi,2018-02-27,160,88,172.8,132.8,182.4,1.68,152
Delhi,2018-02-28,272,149.6,293.76,225.76,310.08,2.86,258.4
Delhi,2018-03-01,257,141.35,277.56,213.31,292.98,2.7,244.15
Delhi,2018-03-02,260,143,280.8,215.8,296.4,2.73,247
Delhi,2018-03-03,203,111.65,219.24,168.49,231.42,2.13,192.85
Delhi,2018-03-04,178,97.9,192.24,147.74,202.92,1.87,169.1
Delhi,2018-03-05,172,94.6,185.76,142.76,196.08,1.81,163.4
Delhi,2018-03-06,167,91.85,180.36,138.61,190.38,1.75,158.65
Delhi,2018-03-07,185,101.75,199.8,153.55,210.9,1.94,175.75
Delhi,2018-03-08,245,134.75,264.6,203.35,279.3,2.57,232.75
Delhi,2018-03-09,280,154,302.4,232.4,319.2,2.94,266
Delhi,2018-03-10,170,93.5,183.6,141.1,193.8,1.79,161.5
Delhi,2018-03-11,170,93.5,183.6,141.1,193.8,1.79,161.5
Delhi,2018-03-12,214,117.7,231.12,177.62,243.96,2.25,203.3
Delhi,2018-03-13,217,119.35,234.36,180.11,247.38,2.28,206.15
Delhi,2018-03-14,267,146.85,288.36,221.61,304.38,2.8,253.65
Delhi,2018-03-15,297,163.35,320.76,246.51,338.58,3.12,282.15
Delhi,2018-03-16,256,140.8,276.48,212.48,291.84,2.69,243.2
Delhi,2018-03-17,186,102.3,200.88,154.38,212.04,1.95,176.7
Delhi,2018-03-18,169,92.95,182.52,140.27,192.66,1.77,160.55
Delhi,2018-03-19,173,95.15,186.84,143.59,197.22,1.82,164.35
Delhi,2018-03-20,217,119.35,234.36,180.11,247.38,2.28,206.15
Delhi,2018-03-21,289,158.95,312.12,239.87,329.46,3.03,274.55
Delhi,2018-03-22,186,102.3,200.88,154.38,212.04,1.95,176.7
Delhi,2018-03-23,151,83.05,163.08,125.33,172.14,1.59,143.45
Delhi,2018-03-24,175,96.25,189,145.25,199.5,1.84,166.25
Delhi,2018-03-25,195,107.25,210.6,161.85,222.3,2.05,185.25
Delhi,2018-03-26,183,100.65,197.64,151.89,208.62,1.92,173.85
Delhi,2018-03-27,230,126.5,248.4,190.9,262.2,2.42,218.5
Delhi,2018-03-28,255,140.25,275.4,211.65,290.7,2.68,242.25
Delhi,2018-03-29,213,117.15,230.04,176.79,242.82,2.24,202.35
Delhi,2018-03-30,218,119.9,235.44,180.94,248.52,2.29,207.1
Delhi,2018-03-31,256,140.8,276.48,212.48,291.84,2.69,243.2
Delhi,2018-04-01,195,107.25,210.6,161.85,222.3,2.05,185.25
Delhi,2018-04-02,219,120.45,236.52,181.77,249.66,2.3,208.05
Delhi,2018-04-03,207,113.85,223.56,171.81,235.98,2.17,196.65
Delhi,2018-04-04,203,111.65,219.24,168.49,231.42,2.13,192.85
Delhi,2018-04-05,290,159.5,313.2,240.7,330.6,3.05,275.5
Delhi,2018-04-06,208,114.4,224.64,172.64,237.12,2.18,197.6
Delhi,2018-04-07,143,78.65,154.44,118.69,163.02,1.5,135.85
Delhi,2018-04-08,141,77.55,152.28,117.03,160.74,1.48,133.95
Delhi,2018-04-09,120,66,129.6,99.6,136.8,1.26,114
Delhi,2018-04-10,230,126.5,248.4,190.9,262.2,2.42,218.5
Delhi,2018-04-11,141,77.55,152.28,117.03,160.74,1.48,133.95
Delhi,2018-04-12,99,54.45,106.92,82.17,112.86,1.04,94.05
Delhi,2018-04-13,188,103.4,203.04,156.04,214.32,1.97,178.6
Delhi,2018-04-14,217,119.35,234.36,180.11,247.38,2.28,206.15
Delhi,2018-04-15,224,123.2,241.92,185.92,255.36,2.35,212.8
Delhi,2018-04-16,285,156.75,307.8,236.55,324.9,2.99,270.75
Delhi,2018-04-17,244,134.2,263.52,202.52,278.16,2.56,231.8
Delhi,2018-04-18,228,125.4,246.24,189.24,259.92,2.39,216.6
Delhi,2018-04-19,244,134.2,263.52,202.52,278.16,2.56,231.8
Delhi,2018-04-20,246,135.3,265.68,204.18,280.44,2.58,233.7
Delhi,2018-04-21,356,195.8,384.48,295.48,405.84,3.74,338.2
Delhi,2018-04-22,211,116.05,227.88,175.13,240.54,2.22,200.45
Delhi,2018-04-23,160,88,172.8,132.8,182.4,1.68,152
Delhi,2018-04-24,254,139.7,274.32,210.82,289.56,2.67,241.3
Delhi,2018-04-25,266,146.3,287.28,220.78,303.24,2.79,252.7
Delhi,2018-04-26,313,172.15,338.04,259.79,356.82,3.29,297.35
Delhi,2018-04-27,310,170.5,334.8,257.3,353.4,3.26,294.5
Delhi,2018-04-28,301,165.55,325.08,249.83,343.14,3.16,285.95
Delhi,2018-04-29,248,136.4,267.84,205.84,282.72,2.6,235.6
Delhi,2018-04-30,209,114.95,225.72,173.47,238.26,2.19,198.55
Delhi,2018-05-01,177,97.35,191.16,146.91,201.78,1.86,168.15
Delhi,2018-05-02,153,84.15,165.24,126.99,174.42,1.61,145.35
Delhi,2018-05-03,160,88,172.8,132.8,182.4,1.68,152
Delhi,2018-05-04,139,76.45,150.12,115.37,158.46,1.46,132.05
Delhi,2018-05-05,173,95.15,186.84,143.59,197.22,1.82,164.35
Delhi,2018-05-06,269,147.95,290.52,223.27,306.66,2.82,255.55
Delhi,2018-05-07,211,116.05,227.88,175.13,240.54,2.22,200.45
Delhi,2018-05-08,208,114.4,224.64,172.64,237.12,2.18,197.6
Delhi,2018-05-09,163,89.65,176.04,135.29,185.82,1.71,154.85
Delhi,2018-05-10,190,104.5,205.2,157.7,216.6,2,180.5
Delhi,2018-05-11,256,140.8,276.48,212.48,291.84,2.69,243.2
Delhi,2018-05-12,304,167.2,328.32,252.32,346.56,3.19,288.8
Delhi,2018-05-13,215,118.25,232.2,178.45,245.1,2.26,204.25
Delhi,2018-05-14,130,71.5,140.4,107.9,148.2,1.37,123.5
Delhi,2018-05-15,164,90.2,177.12,136.12,186.96,1.72,155.8
Delhi,2018-05-16,190,104.5,205.2,157.7,216.6,2,180.5
Delhi,2018-05-17,243,133.65,262.44,201.69,277.02,2.55,230.85
Delhi,2018-05-18,225,123.75,243,186.75,256.5,2.36,213.75
Delhi,2018-05-19,242,133.1,261.36,200.86,275.88,2.54,229.9
Delhi,2018-05-20,199,109.45,214.92,165.17,226.86,2.09,189.05
Delhi,2018-05-21,183,100.65,197.64,151.89,208.62,1.92,173.85
Delhi,2018-05-22,212,116.6,228.96,175.96,241.68,2.23,201.4
Delhi,2018-05-23,301,165.55,325.08,249.83,343.14,3.16,285.95
Delhi,2018-05-24,252,138.6,272.16,209.16,287.28,2.65,239.4
Delhi,2018-05-25,251,138.05,271.08,208.33,286.14,2.64,238.45
Delhi,2018-05-26,235,129.25,253.8,195.05,267.9,2.47,223.25
Delhi,2018-05-27,277,152.35,299.16,229.91,315.78,2.91,263.15
Delhi,2018-05-28,275,151.25,297,228.25,313.5,2.89,261.25
Delhi,2018-05-29,285,156.75,307.8,236.55,324.9,2.99,270.75
Delhi,2018-05-30,281,154.55,303.48,233.23,320.34,2.95,266.95
Delhi,2018-05-31,208,114.4,224.64,172.64,237.12,2.18,197.6
Delhi,2018-06-01,198,108.9,213.84,164.34,225.72,2.08,188.1
Delhi,2018-06-02,173,95.15,186.84,143.59,197.22,1.82,164.35
Delhi,2018-06-03,174,95.7,187.92,144.42,198.36,1.83,165.3
Delhi,2018-06-04,183,100.65,197.64,151.89,208.62,1.92,173.85
Delhi,2018-06-05,169,92.95,182.52,140.27,192.66,1.77,160.55
Delhi,2018-06-06,136,74.8,146.88,112.88,155.04,1.43,129.2
Delhi,2018-06-07,164,90.2,177.12,136.12,186.96,1.72,155.8
Delhi,2018-06-08,179,98.45,193.32,148.57,204.06,1.88,170.05
Delhi,2018-06-09,127,69.85,137.16,105.41,144.78,1.33,120.65
Delhi,2018-06-10,158,86.9,170.64,131.14,180.12,1.66,150.1
Delhi,2018-06-11,183,100.65,197.64,151.89,208.62,1.92,173.85
Delhi,2018-06-12,296,162.8,319.68,245.68,337.44,3.11,281.2
Delhi,2018-06-13,445,244.75,480.6,369.35,507.3,4.67,422.75
Delhi,2018-06-14,431,237.05,465.48,357.73,491.34,4.53,409.45
Delhi,2018-06-15,447,245.85,482.76,371.01,509.58,4.69,424.65
Delhi,2018-06-16,369,202.95,398.52,306.27,420.66,3.87,350.55
Delhi,2018-06-17,289,158.95,312.12,239.87,329.46,3.03,274.55
Delhi,2018-06-18,171,94.05,184.68,141.93,194.94,1.8,162.45
Delhi,2018-06-19,121,66.55,130.68,100.43,137.94,1.27,114.95
Delhi,2018-06-20,177,97.35,191.16,146.91,201.78,1.86,168.15
Delhi,2018-06-21,226,124.3,244.08,187.58,257.64,2.37,214.7
Delhi,2018-06-22,236,129.8,254.88,195.88,269.04,2.48,224.2
Delhi,2018-06-23,218,119.9,235.44,180.94,248.52,2.29,207.1
Delhi,2018-06-24,183,100.65,197.64,151.89,208.62,1.92,173.85
Delhi,2018-06-25,192,105.6,207.36,159.36,218.88,2.02,182.4
Delhi,2018-06-26,110,60.5,118.8,91.3,125.4,1.16,104.5
Delhi,2018-06-27,93,51.15,100.44,77.19,106.02,0.98,88.35
Delhi,2018-06-28,76,41.8,82.08,63.08,86.64,0.8,72.2
Delhi,2018-06-29,72,39.6,77.76,59.76,82.08,0.76,68.4
Delhi,2018-06-30,96,52.8,103.68,79.68,109.44,1.01,91.2
Delhi,2018-07-01,92,50.6,99.36,76.36,104.88,0.97,87.4
Delhi,2018-07-02,106,58.3,114.48,87.98,120.84,1.11,100.7
Delhi,2018-07-03,114,62.7,123.12,94.62,129.96,1.2,108.3
Delhi,2018-07-04,137,75.35,147.96,113.71,156.18,1.44,130.15
Delhi,2018-07-05,123,67.65,132.84,102.09,140.22,1.29,116.85
Delhi,2018-07-06,147,80.85,158.76,122.01,167.58,1.54,139.65
Delhi,2018-07-07,151,83.05,163.08,125.33,172.14,1.59,143.45
Delhi,2018-07-08,182,100.1,196.56,151.06,207.48,1.91,172.9
Delhi,2018-07-09,157,86.35,169.56,130.31,178.98,1.65,149.15
Delhi,2018-07-10,134,73.7,144.72,111.22,152.76,1.41,127.3
Delhi,2018-07-11,106,58.3,114.48,87.98,120.84,1.11,100.7
Delhi,2018-07-12,143,78.65,154.44,118.69,163.02,1.5,135.85
Delhi,2018-07-13,99,54.45,106.92,82.17,112.86,1.04,94.05
Delhi,2018-07-14,76,41.8,82.08,63.08,86.64,0.8,72.2
Delhi,2018-07-15,76,41.8,82.08,63.08,86.64,0.8,72.2
Delhi,2018-07-16,87,47.85,93.96,72.21,99.18,0.91,82.65
Delhi,2018-07-17,91,50.05,98.28,75.53,103.74,0.96,86.45
Delhi,2018-07-18,106,58.3,114.48,87.98,120.84,1.11,100.7
Delhi,2018-07-19,88,48.4,95.04,73.04,100.32,0.92,83.6
Delhi,2018-07-20,80,44,86.4,66.4,91.2,0.84,76
Delhi,2018-07-21,111,61.05,119.88,92.13,126.54,1.17,105.45
Delhi,2018-07-22,61,33.55,65.88,50.63,69.54,0.64,57.95
Delhi,2018-07-23,67,36.85,72.36,55.61,76.38,0.7,63.65
Delhi,2018-07-24,90,49.5,97.2,74.7,102.6,0.95,85.5
Delhi,2018-07-25,78,42.9,84.24,64.74,88.92,0.82,74.1
Delhi,2018-07-26,74,40.7,79.92,61.42,84.36,0.78,70.3
Delhi,2018-07-27,54,29.7,58.32,44.82,61.56,0.57,51.3
Delhi,2018-07-28,57,31.35,61.56,47.31,64.98,0.6,54.15
Delhi,2018-07-29,90,49.5,97.2,74.7,102.6,0.95,85.5
Delhi,2018-07-30,115,63.25,124.2,95.45,131.1,1.21,109.25
Delhi,2018-07-31,132,72.6,142.56,109.56,150.48,1.39,125.4
Delhi,2018-08-01,153,84.15,165.24,126.99,174.42,1.61,145.35
Delhi,2018-08-02,235,129.25,253.8,195.05,267.9,2.47,223.25
Delhi,2018-08-03,213,117.15,230.04,176.79,242.82,2.24,202.35
Delhi,2018-08-04,216,118.8,233.28,179.28,246.24,2.27,205.2
Delhi,2018-08-05,241,132.55,260.28,200.03,274.74,2.53,228.95
Delhi,2018-08-06,133,73.15,143.64,110.39,151.62,1.4,126.35
Delhi,2018-08-07,113,62.15,122.04,93.79,128.82,1.19,107.35
Delhi,2018-08-08,86,47.3,92.88,71.38,98.04,0.9,81.7
Delhi,2018-08-09,88,48.4,95.04,73.04,100.32,0.92,83.6
Delhi,2018-08-10,102,56.1,110.16,84.66,116.28,1.07,96.9
Delhi,2018-08-11,96,52.8,103.68,79.68,109.44,1.01,91.2
Delhi,2018-08-12,83,45.65,89.64,68.89,94.62,0.87,78.85
Delhi,2018-08-13,94,51.7,101.52,78.02,107.16,0.99,89.3
Delhi,2018-08-14,117,64.35,126.36,97.11,133.38,1.23,111.15
Delhi,2018-08-15,120,66,129.6,99.6,136.8,1.26,114
Delhi,2018-08-16,86,47.3,92.88,71.38,98.04,0.9,81.7
Delhi,2018-08-17,84,46.2,90.72,69.72,95.76,0.88,79.8
Delhi,2018-08-18,80,44,86.4,66.4,91.2,0.84,76
Delhi,2018-08-19,89,48.95,96.12,73.87,101.46,0.93,84.55
Delhi,2018-08-20,137,75.35,147.96,113.71,156.18,1.44,130.15
Delhi,2018-08-21,87,47.85,93.96,72.21,99.18,0.91,82.65
Delhi,2018-08-22,78,42.9,84.24,64.74,88.92,0.82,74.1
Delhi,2018-08-23,69,37.95,74.52,57.27,78.66,0.72,65.55
Delhi,2018-08-24,80,44,86.4,66.4,91.2,0.84,76
Delhi,2018-08-25,89,48.95,96.12,73.87,101.46,0.93,84.55
Delhi,2018-08-26,78,42.9,84.24,64.74,88.92,0.82,74.1
Delhi,2018-08-27,62,34.1,66.96,51.46,70.68,0.65,58.9
Delhi,2018-08-28,71,39.05,76.68,58.93,80.94,0.75,67.45
Delhi,2018-08-29,68,37.4,73.44,56.44,77.52,0.71,64.6
Delhi,2018-08-30,78,42.9,84.24,64.74,88.92,0.82,74.1
Delhi,2018-08-31,127,69.85,137.16,105.41,144.78,1.33,120.65
Delhi,2018-09-01,114,62.7,123.12,94.62,129.96,1.2,108.3
Delhi,2018-09-02,106,58.3,114.48,87.98,120.84,1.11,100.7
Delhi,2018-09-03,73,40.15,78.84,60.59,83.22,0.77,69.35
Delhi,2018-09-04,112,61.6,120.96,92.96,127.68,1.18,106.4
Delhi,2018-09-05,90,49.5,97.2,74.7,102.6,0.95,85.5
Delhi,2018-09-06,137,75.35,147.96,113.71,156.18,1.44,130.15
Delhi,2018-09-07,91,50.05,98.28,75.53,103.74,0.96,86.45
Delhi,2018-09-08,86,47.3,92.88,71.38,98.04,0.9,81.7
Delhi,2018-09-09,61,33.55,65.88,50.63,69.54,0.64,57.95
Delhi,2018-09-10,84,46.2,90.72,69.72,95.76,0.88,79.8
Delhi,2018-09-11,79,43.45,85.32,65.57,90.06,0.83,75.05
Delhi,2018-09-12,90,49.5,97.2,74.7,102.6,0.95,85.5
Delhi,2018-09-13,103,56.65,111.24,85.49,117.42,1.08,97.85
Delhi,2018-09-14,102,56.1,110.16,84.66,116.28,1.07,96.9
Delhi,2018-09-15,118,64.9,127.44,97.94,134.52,1.24,112.1
Delhi,2018-09-16,121,66.55,130.68,100.43,137.94,1.27,114.95
Delhi,2018-09-17,135,74.25,145.8,112.05,153.9,1.42,128.25
Delhi,2018-09-18,150,82.5,162,124.5,171,1.58,142.5
Delhi,2018-09-19,154,84.7,166.32,127.82,175.56,1.62,146.3
Delhi,2018-09-20,164,90.2,177.12,136.12,186.96,1.72,155.8
Delhi,2018-09-21,143,78.65,154.44,118.69,163.02,1.5,135.85
Delhi,2018-09-22,54,29.7,58.32,44.82,61.56,0.57,51.3
Delhi,2018-09-23,62,34.1,66.96,51.46,70.68,0.65,58.9
Delhi,2018-09-24,52,28.6,56.16,43.16,59.28,0.55,49.4
Delhi,2018-09-25,55,30.25,59.4,45.65,62.7,0.58,52.25
Delhi,2018-09-26,88,48.4,95.04,73.04,100.32,0.92,83.6
Delhi,2018-09-27,151,83.05,163.08,125.33,172.14,1.59,143.45
Delhi,2018-09-28,197,108.35,212.76,163.51,224.58,2.07,187.15
Delhi,2018-09-29,219,120.45,236.52,181.77,249.66,2.3,208.05
Delhi,2018-09-30,158,86.9,170.64,131.14,180.12,1.66,150.1
Delhi,2018-10-01,148,81.4,159.84,122.84,168.72,1.55,140.6
Delhi,2018-10-02,202,111.1,218.16,167.66,230.28,2.12,191.9
Delhi,2018-10-03,143,78.65,154.44,118.69,163.02,1.5,135.85
Delhi,2018-10-04,201,110.55,217.08,166.83,229.14,2.11,190.95
Delhi,2018-10-05,256,140.8,276.48,212.48,291.84,2.69,243.2
Delhi,2018-10-06,209,114.95,225.72,173.47,238.26,2.19,198.55
Delhi,2018-10-07,181,99.55,195.48,150.23,206.34,1.9,171.95
Delhi,2018-10-08,246,135.3,265.68,204.18,280.44,2.58,233.7
Delhi,2018-10-09,251,138.05,271.08,208.33,286.14,2.64,238.45
Delhi,2018-10-10,241,132.55,260.28,200.03,274.74,2.53,228.95
Delhi,2018-10-11,210,115.5,226.8,174.3,239.4,2.21,199.5
Delhi,2018-10-12,154,84.7,166.32,127.82,175.56,1.62,146.3
Delhi,2018-10-13,262,144.1,282.96,217.46,298.68,2.75,248.9
Delhi,2018-10-14,204,112.2,220.32,169.32,232.56,2.14,193.8
Delhi,2018-10-15,246,135.3,265.68,204.18,280.44,2.58,233.7
Delhi,2018-10-16,291,160.05,314.28,241.53,331.74,3.06,276.45
Delhi,2018-10-17,313,172.15,338.04,259.79,356.82,3.29,297.35
Delhi,2018-10-18,297,163.35,320.76,246.51,338.58,3.12,282.15
Delhi,2018-10-19,276,151.8,298.08,229.08,314.64,2.9,262.2
Delhi,2018-10-20,326,179.3,352.08,270.58,371.64,3.42,309.7
Delhi,2018-10-21,292,160.6,315.36,242.36,332.88,3.07,277.4
Delhi,2018-10-22,272,149.6,293.76,225.76,310.08,2.86,258.4
Delhi,2018-10-23,254,139.7,274.32,210.82,289.56,2.67,241.3
Delhi,2018-10-24,328,180.4,354.24,272.24,373.92,3.44,311.6
Delhi,2018-10-25,331,182.05,357.48,274.73,377.34,3.48,314.45
Delhi,2018-10-26,361,198.55,389.88,299.63,411.54,3.79,342.95
Delhi,2018-10-27,350,192.5,378,290.5,399,3.68,332.5
Delhi,2018-10-28,366,201.3,395.28,303.78,417.24,3.84,347.7
Delhi,2018-10-29,367,201.85,396.36,304.61,418.38,3.85,348.65
Delhi,2018-10-30,401,220.55,433.08,332.83,457.14,4.21,380.95
Delhi,2018-10-31,358,196.9,386.64,297.14,408.12,3.76,340.1
Delhi,2018-11-01,393,216.15,424.44,326.19,448.02,4.13,373.35
Delhi,2018-11-02,370,203.5,399.6,307.1,421.8,3.89,351.5
Delhi,2018-11-03,340,187,367.2,282.2,387.6,3.57,323
Delhi,2018-11-04,171,94.05,184.68,141.93,194.94,1.8,162.45
Delhi,2018-11-05,426,234.3,460.08,353.58,485.64,4.47,404.7
Delhi,2018-11-06,338,185.9,365.04,280.54,385.32,3.55,321.1
Delhi,2018-11-07,281,154.55,303.48,233.23,320.34,2.95,266.95
Delhi,2018-11-08,390,214.5,421.2,323.7,444.6,4.1,370.5
Delhi,2018-11-09,423,232.65,456.84,351.09,482.22,4.44,401.85
Delhi,2018-11-10,401,220.55,433.08,332.83,457.14,4.21,380.95
Delhi,2018-11-11,405,222.75,437.4,336.15,461.7,4.25,384.75
Delhi,2018-11-12,399,219.45,430.92,331.17,454.86,4.19,379.05
Delhi,2018-11-13,409,224.95,441.72,339.47,466.26,4.29,388.55
Delhi,2018-11-14,312,171.6,336.96,258.96,355.68,3.28,296.4
Delhi,2018-11-15,217,119.35,234.36,180.11,247.38,2.28,206.15
Delhi,2018-11-16,285,156.75,307.8,236.55,324.9,2.99,270.75
Delhi,2018-11-17,267,146.85,288.36,221.61,304.38,2.8,253.65
Delhi,2018-11-18,311,171.05,335.88,258.13,354.54,3.27,295.45
Delhi,2018-11-19,330,181.5,356.4,273.9,376.2,3.47,313.5
Delhi,2018-11-20,374,205.7,403.92,310.42,426.36,3.93,355.3
Delhi,2018-11-21,374,205.7,403.92,310.42,426.36,3.93,355.3
Delhi,2018-11-22,273,150.15,294.84,226.59,311.22,2.87,259.35
Delhi,2018-11-23,337,185.35,363.96,279.71,384.18,3.54,320.15
Delhi,2018-11-24,249,136.95,268.92,206.67,283.86,2.61,236.55
Delhi,2018-11-25,262,144.1,282.96,217.46,298.68,2.75,248.9
Delhi,2018-11-26,336,184.8,362.88,278.88,383.04,3.53,319.2
Delhi,2018-11-27,352,193.6,380.16,292.16,401.28,3.7,334.4
Delhi,2018-11-28,316,173.8,341.28,262.28,360.24,3.32,300.2
Delhi,2018-11-29,358,196.9,386.64,297.14,408.12,3.76,340.1
Delhi,2018-11-30,352,193.6,380.16,292.16,401.28,3.7,334.4
Delhi,2018-12-01,306,168.3,330.48,253.98,348.84,3.21,290.7
Delhi,2018-12-02,297,163.35,320.76,246.51,338.58,3.12,282.15
Delhi,2018-12-03,328,180.4,354.24,272.24,373.92,3.44,311.6
Delhi,2018-12-04,356,195.8,384.48,295.48,405.84,3.74,338.2
Delhi,2018-12-05,331,182.05,357.48,274.73,377.34,3.48,314.45
Delhi,2018-12-06,349,191.95,376.92,289.67,397.86,3.66,331.55
Delhi,2018-12-07,348,191.4,375.84,288.84,396.72,3.65,330.6
Delhi,2018-12-08,347,190.85,374.76,288.01,395.58,3.64,329.65
Delhi,2018-12-09,374,205.7,403.92,310.42,426.36,3.93,355.3
Delhi,2018-12-10,403,221.65,435.24,334.49,459.42,4.23,382.85
Delhi,2018-12-11,413,227.15,446.04,342.79,470.82,4.34,392.35
Delhi,2018-12-12,392,215.6,423.36,325.36,446.88,4.12,372.4
Delhi,2018-12-13,194,106.7,209.52,161.02,221.16,2.04,184.3
Delhi,2018-12-14,249,136.95,268.92,206.67,283.86,2.61,236.55
Delhi,2018-12-15,261,143.55,281.88,216.63,297.54,2.74,247.95
Delhi,2018-12-16,282,155.1,304.56,234.06,321.48,2.96,267.9
Delhi,2018-12-17,337,185.35,363.96,279.71,384.18,3.54,320.15
Delhi,2018-12-18,353,194.15,381.24,292.99,402.42,3.71,335.35
Delhi,2018-12-19,353,194.15,381.24,292.99,402.42,3.71,335.35
Delhi,2018-12-20,394,216.7,425.52,327.02,449.16,4.14,374.3
Delhi,2018-12-21,386,212.3,416.88,320.38,440.04,4.05,366.7
Delhi,2018-12-22,421,231.55,454.68,349.43,479.94,4.42,399.95
Delhi,2018-12-23,450,247.5,486,373.5,513,4.73,427.5
Delhi,2018-12-24,448,246.4,483.84,371.84,510.72,4.7,425.6
Delhi,2018-12-25,409,224.95,441.72,339.47,466.26,4.29,388.55
Delhi,2018-12-26,384,211.2,414.72,318.72,437.76,4.03,364.8
Delhi,2018-12-27,399,219.45,430.92,331.17,454.86,4.19,379.05
Delhi,2018-12-28,392,215.6,423.36,325.36,446.88,4.12,372.4
Delhi,2018-12-29,385,211.75,415.8,319.55,438.9,4.04,365.75
Delhi,2018-12-30,415,228.25,448.2,344.45,473.1,4.36,394.25
Delhi,2018-12-31,420,231,453.6,348.6,478.8,4.41,399
Delhi,2019-01-01,393,216.15,424.44,326.19,448.02,4.13,373.35
Delhi,2019-01-02,430,236.5,464.4,356.9,490.2,4.52,408.5
Delhi,2019-01-03,444,244.2,479.52,368.52,506.16,4.66,421.8
Delhi,2019-01-04,386,212.3,416.88,320.38,440.04,4.05,366.7
Delhi,2019-01-05,407,223.85,439.56,337.81,463.98,4.27,386.65
Delhi,2019-01-06,336,184.8,362.88,278.88,383.04,3.53,319.2
Delhi,2019-01-07,333,183.15,359.64,276.39,379.62,3.5,316.35
Delhi,2019-01-08,320,176,345.6,265.6,364.8,3.36,304
Delhi,2019-01-09,288,158.4,311.04,239.04,328.32,3.02,273.6
Delhi,2019-01-10,292,160.6,315.36,242.36,332.88,3.07,277.4
Delhi,2019-01-11,371,204.05,400.68,307.93,422.94,3.9,352.45
Delhi,2019-01-12,423,232.65,456.84,351.09,482.22,4.44,401.85
Delhi,2019-01-13,414,227.7,447.12,343.62,471.96,4.35,393.3
Delhi,2019-01-14,247,135.85,266.76,205.01,281.58,2.59,234.65
Delhi,2019-01-15,237,130.35,255.96,196.71,270.18,2.49,225.15
Delhi,2019-01-16,371,204.05,400.68,307.93,422.94,3.9,352.45
Delhi,2019-01-17,440,242,475.2,365.2,501.6,4.62,418
Delhi,2019-01-18,397,218.35,428.76,329.51,452.58,4.17,377.15
Delhi,2019-01-19,378,207.9,408.24,313.74,430.92,3.97,359.1
Delhi,2019-01-20,404,222.2,436.32,335.32,460.56,4.24,383.8
Delhi,2019-01-21,346,190.3,373.68,287.18,394.44,3.63,328.7
Delhi,2019-01-22,104,57.2,112.32,86.32,118.56,1.09,98.8
Delhi,2019-01-23,212,116.6,228.96,175.96,241.68,2.23,201.4
